0,0,0,0,0
0.1,0.0004235989212269,0.00530562757197464,0.0123420861792358,0.103677106218901
0.2,0.00307382004264541,0.0202857370859526,0.0430279133308335,0.193780677572671
0.3,0.00936501249154942,0.0436571890797025,0.0839629568110743,0.271676097487402
0.4,0.0199931217448448,0.0742400229235571,0.128808269384414,0.338096677276388
0.5,0.0350958369184467,0.110903547077451,0.172791134158473,0.393298984347028
0.6,0.0544043305489482,0.152525222887791,0.212429969466079,0.437231907522202
0.7,0.077355771595257,0.197967325978198,0.245337038397677,0.469658830814766
0.8,0.103193982203497,0.246064467848497,0.26997523672693,0.490281493238417
0.9,0.131044473359905,0.295621852182793,0.285482918398912,0.498826934984852
1,0.159973031300603,0.345421925896863,0.291515874034407,0.495116738558256
1.1,0.189031788519665,0.394236030101112,0.288118804111503,0.479117589306244
1.2,0.217292351976445,0.44084090834107,0.275625896700285,0.450973261656154
1.3,0.243870955570168,0.484037338157939,0.254582959465777,0.411023151268574
1.4,0.267946481171583,0.522670130938266,0.225689666861309,0.359808522121156
1.5,0.288773612964374,0.555648232175759,0.189756072982145,0.298069664716547
1.6,0.305692197158226,0.581964162708307,0.147670837628729,0.226735615124495
1.7,0.318133859385558,0.600712147393321,0.1003775632215,0.146908376934553
1.8,0.32562657274576,0.611104443429554,0.0488568963784273,0.0598430566148892
1.9,0.327797627177017,0.612485534373391,-0.0058875914764007,-0.0330749039999155
2,0.324375319798519,0.604343940334419,-0.0628412160437975,-0.130354425202531
2.1,0.315189531837837,0.586321495814457,-0.120988689125069,-0.230424659785836
2.2,0.300171291464251,0.558220007938117,-0.179324015674618,-0.331661408424905
2.3,0.279351359701257,0.520005267282274,-0.236860165699686,-0.432413581051127
2.4,0.25285785176309,0.471808427947962,-0.292638714284355,-0.531029287107141
2.5,0.22091289408702,0.413924811826716,-0.345739484776266,-0.625881206637565
2.6,0.18382831921282,0.346810224381165,-0.39529013014458,-0.715390943153953
2.7,0.142000410946898,0.271074897012758,-0.44047552241334,-0.798052097223076
2.8,0.0959037269695042,0.187475195762929,-0.480546785001057,-0.872451829953998
2.9,0.0460840435168086,0.0969032578178165,-0.51482979002802,-0.937290710649399
3,-0.00684951554067764,0.000374736739577099,-0.542732945029135,-0.991400665795669
3.1,-0.0622330859046804,-0.100985145482476,-0.563754106938415,-1.03376086848639
3.2,-0.119357311781697,-0.205957026482543,-0.577486481227487,-1.06351142967713
3.3,-0.177477128947138,-0.313244085882507,-0.583623388136075,-1.07996477585703
3.4,-0.235821963823298,-0.421489745851374,-0.581961803784151,-1.08261462213471
3.5,-0.293606222547468,-0.529296145913038,-0.572404610200934,-1.07114247537722
3.6,-0.350039938698551,-0.635243142847669,-0.554961513954891,-1.04542162874444
3.7,-0.404339445552642,-0.737907584035095,-0.529748617495368,-1.00551863643949
3.8,-0.455737938304542,-0.835882602863259,-0.496986650156709,-0.951692285375067
3.9,-0.50349579345494,-0.927796687890544,-0.456997886825953,-0.884390108331571
4,-0.546910516337317,-1.01233228328636,-0.410201801451278,-0.804242510634842
4.1,-0.585326193355906,-1.08824368661681,-0.35710951984784,-0.71205460900075
4.2,-0.618142332736956,-1.15437402118887,-0.298317151656735,-0.608795906593223
4.3,-0.644821986273808,-1.20967107377667,-0.234498094862881,-0.49558795216723
4.4,-0.664899054488558,-1.25320180445478,-0.166394418014635,-0.373690153101493
4.5,-0.677984688659887,-1.28416535325072,-0.0948074352458559,-0.244483931891021
4.6,-0.683772715101591,-1.30190438817551,-0.0205875974097959,-0.109455433032855
4.7,-0.682044019745775,-1.30591466064483,0.0553761708804129,0.0298229979919053
4.8,-0.672669844317523,-1.29585265709852,0.132167553723451,0.17171232991048
4.9,-0.655613959015444,-1.27154125948198,0.208854208220265,0.314527112121943
5,-0.63093369046873,-1.23297335188021,0.284499271423555,0.456556243276523
5.1,-0.598779797663353,-1.18031333570075,0.358172870931998,0.596083989516274
5.2,-0.55939520235858,-1.1138965410889,0.428963501829634,0.731410999572184
5.3,-0.513112594095795,-1.0342265474352,0.495989135902733,0.860875066471162
5.4,-0.460350943085887,-0.94197045061357,0.558407933752314,0.982871391001734
5.5,-0.401610966907565,-0.837952138688901,0.615428436485567,1.09587211021698
5.6,-0.337469608923139,-0.723143660990091,0.666319121027304,1.19844486498588
5.7,-0.268573597496052,-0.598654797403617,0.710417211645274,1.28927019378212
5.8,-0.195632165361734,-0.465720955270132,0.747136649922091,1.36715755534117
5.9,-0.119409017757263,-0.325689540144543,0.775975136012959,1.43105980031792
5.99999999999999,-0.0407136460655236,-0.180004963714172,0.796520165475193,1.48008593141702
6.09999999999999,0.0396079093013588,-0.0301924671877317,0.808453998107961,1.51351201240702
6.19999999999999,0.120682737330148,0.122159048677398,0.811557507958291,1.53079010871518
6.29999999999999,0.201621062266656,0.275414985172411,0.805712876787305,1.53155516566984
6.39999999999999,0.281526459926646,0.427913588931865,0.790905106701289,1.51562975464078
6.49999999999999,0.359506165723016,0.577984861256838,0.767222341186988,1.48302664204925
6.59999999999999,0.434681355275057,0.723969614542527,0.734854997301209,1.43394916120109
6.69999999999999,0.506197279409659,0.864238456131282,0.694093725105489,1.36878939186249
6.79999999999999,0.573233137628022,0.997210481641413,0.645326223464816,1.28812417717519
6.89999999999999,0.635011577656542,1.1213714639937,0.589032953907942,1.19270903163146
6.99999999999999,0.690807713475575,1.23529133090296,0.525781806244975,1.08347001714169
7.09999999999999,0.739957560160458,1.33764073242794,0.456221780932631,0.961493686484508
7.19999999999999,0.781865790899303,1.42720651116215,0.381075763654953,0.82801521440127
7.29999999999999,0.816012729584798,1.50290590066114,0.301132477143355,0.684404856068424
7.39999999999999,0.841960501315481,1.56379929257903,0.217237703801781,0.532152890458634
7.49999999999999,0.859358272880364,1.60910142954977,0.130284880149362,0.372853222008516
7.59999999999999,0.867946525726058,1.63819089890193,0.0412051703757505,0.20818582789461
7.69999999999999,0.867560314898634,1.65061782163099,-0.0490428686323174,0.0398982499495687
7.79999999999999,0.858131478889043,1.64610965144913,-0.139483914632646,-0.130213660278485
7.89999999999999,0.839689777063438,1.624575019959,-0.22913668106454,-0.300325527689734
7.99999999999999,0.81236294329831,1.58610558581819,-0.317024771900088,-0.468604550650638
8.09999999999999,0.776375656434473,1.53097586793409,-0.402187470525414,-0.633229686187021
8.19999999999999,0.732047440083625,1.45964106501052,-0.483690344255865,-0.792411700791644
8.29999999999999,0.679789516038522,1.37273288591758,-0.560635548742701,-0.944412866810896
8.39999999999999,0.620100646928117,1.27105343713486,-0.632171720408363,-1.08756608926013
8.49999999999999,0.553562014702137,1.15556723469294,-0.697503350100871,-1.22029325509046
8.59999999999999,0.480831191911295,1.02739142838562,-0.755899537321996,-1.3411226062968
8.69999999999999,0.402635272462165,0.887784345330812,-0.806702031583973,-1.44870494970082
8.79999999999998,0.319763237470204,0.738132478020984,-0.849332475601044,-1.54182852962602
8.89999999999998,0.233057639920106,0.579936058638145,-0.883298774031575,-1.61943240484829
8.99999999999998,0.143405698988606,0.414793376444021,-0.908200521251959,-1.6806181879814
9.09999999999998,0.0517299010210845,0.244384008341164,-0.923733432056474,-1.72466002365269
9.19999999999998,-0.0410217907795151,0.0704511441039009,-0.929692730123287,-1.75101270123828
9.29999999999998,-0.13388601194197,-0.10521680281248,-0.925975460446949,-1.75931781834641
9.39999999999998,-0.225894248785538,-0.280805100649202,-0.912581703589828,-1.74940793243895
9.49999999999998,-0.316083156514803,-0.454491917496276,-0.889614681424774,-1.72130865973797
9.59999999999998,-0.403504832477777,-0.624467645824605,-0.857279755904008,-1.67523870264293
9.69999999999998,-0.487236934458147,-0.788954126234108,-0.815882334170415,-1.61160780905127
9.79999999999998,-0.566392535785268,-0.946223564696658,-0.765824704904618,-1.5310126889981
9.89999999999998,-0.640129612100702,-1.09461694120068,-0.707601842054869,-1.43423093567912
9.99999999999998,-0.707660058779664,-1.23256171346908,-0.641796222911796,-1.3222130189709
10.1,-0.768258143220317,-1.35858862725299,-0.569071717756427,-1.1960724397974
10.2,-0.821268302423214,-1.47134745450882,-0.490166617924322,-1.05707415290523
10.3,-0.866112203417456,-1.56962149243284,-0.405885877995118,-0.906621383607236
10.4,-0.902294992069872,-1.65234066972639,-0.317092655847648,-0.746240980654134
10.5,-0.92941066455136,-1.71859312144566,-0.224699241437668,-0.577567462432302
10.6,-0.947146505135325,-1.76763511019171,-0.129657471289513,-0.402325927013657
10.7,-0.955286543965927,-1.79889918903864,-0.0329487307867352,-0.222314008071898
10.8,-0.953713998851843,-1.81200052029335,0.0644263496471123,-0.0393830682182378
10.9,-0.942412675904014,-1.8067412837275,0.161458395503329,0.144581171190134
11,-0.921467314829707,-1.78311312811546,0.257139875568354,0.327678359321658
11.1,-0.891062875804743,-1.74129764053675,0.350475664442242,0.50801339653303
11.2,-0.851482775955039,-1.68166482874172,0.440493469490076,0.683716257667179
11.3,-0.8031060944721,-1.60476963271778,0.526254013250464,0.852961550340658
11.4,-0.746403776151307,-1.51134650221229,0.606860865178466,1.01398760383919
11.5,-0.681933873565855,-1.40230209715504,0.68146982054284,1.16511488961648
11.6,-0.610335878066408,-1.2787061874694,0.749297729283555,1.30476358181474
11.7,-0.532324199225204,-1.14178084746576,0.809630683609238,1.43147007561099
11.8,-0.448680861128007,-0.992888057683764,0.861831480009735,1.54390229243508
11.9,-0.36024749196936,-0.833515843509876,0.905346279101632,1.6408736140822
12,-0.267916690645479,-0.66526309497907,0.939710395231177,1.72135530231171
12.1,-0.172622860392908,-0.489823225720962,0.964553156939406,1.78448727653206
12.2,-0.0753326049270629,-0.308966840896883,0.979601789151477,1.82958713944608
12.3,0.0229652130594521,-0.124523594077162,0.984684278184151,1.85615735889218
12.4,0.121269647815679,0.0616365787717843,0.979731191265511,1.86389053337126
12.5,0.218577975355857,0.247622653762371,0.9647764331196,1.85267268869683
12.6,0.313896020480042,0.431541943356888,0.939956933173822,1.82258457363974
12.7,0.40624839919205,0.611519549589978,0.905511267985785,1.77390094314887
12.8,0.494688570723776,0.785717645295041,0.861777234446013,1.70708783850192
12.9,0.578308595471094,0.952354384355719,0.809188400082214,1.62279789436377
13,0.656248498305521,1.10972224601847,0.748269667260349,1.52186372299383
13.1,0.727705140912407,1.25620562431683,0.679631898142167,1.40528944554254
13.2,0.791940511974883,1.39029748160595,0.603965656816845,1.27424045931114
13.3,0.848289350117781,1.51061489500092,0.522034133980475,1.13003154782831
13.4,0.896166021482485,1.6159133360504,0.43466532780214,0.974113457440828
13.5,0.935070581548886,1.70509953713505,0.342743562107324,0.808058079655214
13.6,0.964593959273336,1.777242812721,0.247200429654794,0.633542392549724
13.7,0.9844222106836,1.83158471956847,0.149005254016757,0.452331327060139
13.8,0.994339798669416,1.86754695712921,0.0491551683387001,0.266259734707918
13.9,0.994231865731192,1.88473742748571,-0.0513350869909275,0.0772136422791853
14,0.984085476796517,1.88295439310377,-0.151443543025108,-0.112889014007487
14.1,0.963989819778492,1.86218869019318,-0.25015145092734,-0.302117977254317
14.2,0.934135362223221,1.82262397539856,-0.346453693708799,-0.488550380939502
14.3,0.894811973067474,1.76463500367065,-0.439369054658589,-0.670290380675667
14.4,0.846406029092847,1.68878395529142,-0.527950237714274,-0.845488506147315
14.5,0.789396536012589,1.59581484994002,-0.611293537703384,-1.01236053581592
14.6,0.724350304156901,1.48664610518854,-0.688548062101778,-1.16920570209631
14.7,0.651916228330632,1.36236131570905,-0.758924410661329,-1.31442404176872
14.8,0.572818730507283,1.22419834756559,-0.821702724907702,-1.44653271532175
14.9,0.487850432503683,1.07353685907436,-0.876240026039505,-1.56418112962752
15,0.397864133565827,0.911884375669965,-0.92197676710497,-1.66616471072018
15.1,0.3037641748104,0.740861060855716,-0.958442533415523,-1.75143718735332
15.2,0.206497278638749,0.562183338494283,-0.985260833893883,-1.81912126130732
15.3,0.107042956509447,0.377646533281254,-1.00215293535816,-1.86851755694721
15.4,0.00640358277023075,0.189106706122435,-1.00894070151761,-1.8991117601251
15.5,-0.0944057644320484,-0.00153813079095584,-1.00554840860087,-1.91057987499954
15.6,-0.194367591855771,-0.192367228226019,-0.992003519950369,-1.9027915465186
15.7,-0.292472304936723,-0.381456548242785,-0.968436412491988,-1.87581141598963
15.8,-0.387728441904038,-0.566898249131164,-0.935079058619446,-1.82989849713638
15.9,-0.479172724399659,-0.746820009205715,-0.892262677612051,-1.76550358012261
16,-0.56587982269567,-0.919403993462027,-0.840414381124699,-1.68326469099595
16.1,-0.646971736568281,-1.08290527083087,-0.780052847446729,-1.58400065367734
16.2,-0.721626696849974,-1.23566949544227,-0.711783069018943,-1.46870282079075
16.3,-0.789087497601032,-1.37614967287135,-0.636290227028122,-1.33852505810287
16.4,-0.848669174667295,-1.50292184170285,-0.554332755672502,-1.19477208493873
16.5,-0.899765953062599,-1.61469951182417,-0.466734666822517,-1.03888628947971
16.6,-0.941857393063484,-1.71034671352438,-0.374377213207975,-0.872433153171493
16.7,-0.974513673054273,-1.78888952560881,-0.278189974872235,-0.697085432417205
16.8,-0.997399955929443,-1.84952596619144,-0.179141459380783,-0.514606258168374
16.9,-1.01027979515824,-1.89163414644267,-0.0782293110992337,-0.326831324829303
17,-1.01301754634928,-1.91477860517971,0.0235297712828279,-0.135650348952944
17.1,-1.00557976022182,-1.91871476061202,0.125110306948121,0.0570120145603553
17.2,-0.988035543193922,-1.9033914346077,0.225488391007438,0.249215605716302
17.3,-0.960555882231498,-1.86895142433736,0.323652033775651,0.439024345704653
17.4,-0.923411941060901,-1.81573011588091,0.418611376904471,0.624525778373725
17.5,-0.876972345226892,-1.74425215415267,0.509408683334494,0.803850369667057
17.6,-0.821699483671676,-1.65522620311102,0.595128000390636,0.975190370367175
17.7,-0.758144864418141,-1.54953784947384,0.674904398717222,1.13681805202804
17.8,-0.686943571461358,-1.42824072186588,0.747932694096629,1.28710313242404
17.9,-0.608807879011596,-1.29254591529222,0.813475564473667,1.42452921513212
18,-0.524520087699264,-1.14380982788222,0.870870980662821,1.54770907790996
18.1,-0.43492465516248,-0.9835205328102,0.919538876184234,1.65539865623382
18.2,-0.340919700513701,-0.813282823013469,0.958986989386084,1.74650958159573
18.3,-0.243447968452446,-0.634802079647252,0.988815819387692,1.82012014879669
18.4,-0.143487344194309,-0.449867127007928,1.00872264633441,1.87548460236237
18.5,-0.0420410148687584,-0.260332246802592,1.01850457590184,1.91204064918876
18.6,0.0598726234447303,-0.0680985330440563,1.01806057782786,1.92941512242743
